id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
1581,tt0043265,,/mw1O0JxtDgXt2FHZnUn8w0wrjF1.jpg,The African Queen,The African Queen,"['Adventure', 'War', 'Romance']",Released,12/3/1951,1951,105.0,"['Humphrey Bogart', 'Katharine Hepburn', 'Robert Morley']",['John Huston'],"At the start of the first World War, in the middle of Africa‚Äôs nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.","['English', 'Deutsch', 'Kiswahili']",7.676,7.4,369.0,1300000,10750000
1582,tt0307596,"[{'id': 3292, 'name': 'Tulse Luper', 'poster_path': None, 'backdrop_path': None}]",/kZxSHvdp9RrAW06tG2fki52sDvn.jpg,"The Tulse Luper Suitcases, Part 1: The Moab Story","The Tulse Luper Suitcases, Part 1: The Moab Story","['War', 'Drama', 'History', 'Adventure', 'Romance', 'Thriller']",Released,5/24/2003,2003,127.0,"['J. J. Feild', 'Caroline Dhavernas', 'Jordi Moll√†']",['Peter Greenaway'],"The Tulse Luper Suitcases reconstructs the life of Tulse Luper, a professional writer and project-maker, caught up in a life of prisons. He was born in 1911 in Newport, South Wales and presumably last heard of in 1989. His life is reconstructed from the evidence of 92 suitcases found around the world - 92 being the atomic number of the element Uranium. The project includes three feature films, a TV series, 92 DVDs, CD-ROMs, and books.","['Español', 'English', 'Deutsch', 'Nederlands', 'Français']",2.349,7.7,6.0,10000000,25800
1583,tt0160429,,/zUMBSExtVELo0zLuDoYKhTsYsag.jpg,The King and I,The King and I,"['Animation', 'Drama', 'Family']",Released,3/19/1999,1999,87.0,"['Miranda Richardson', 'Martin Vidnovic', 'Ian Richardson']",['Richard Rich'],Animated version of the Rodgers and Hammerstein musical about when the King of Siam meets a head strong English school mistress.,['English'],1.94,5.5,39.0,25000000,12000000
1584,tt0091217,,/jKEcIvayP1GGI1TSScoXyEd4mGb.jpg,Hoosiers,Hoosiers,"['Drama', 'Family']",Released,11/14/1986,1986,114.0,"['Gene Hackman', 'Barbara Hershey', 'Dennis Hopper']",['David Anspaugh'],"High school basketball is king in small-town Indiana, and the 1954 Hickory Huskers are all hope and no talent. But their new coach -- abrasive, unlikable Norman Dale -- whips the team into shape ... while also inciting controversy.",['English'],6.38,7.2,212.0,9000000,28607524
1585,tt0865559,,/eW4KnUXUyKnNw1150AICDkOfSTD.jpg,My Life in Ruins,My Life in Ruins,"['Comedy', 'Romance']",Released,2/6/2009,2009,95.0,"['Nia Vardalos', 'Richard Dreyfuss', 'Alexis Georgoulis']",['Donald Petrie'],"A Greek tour guide named Georgia attempts to recapture her kefi (Greek for mojo) by guiding a ragtag group of tourists around Greece and showing them the beauty of her native land. Along the way, she manages to open their eyes to the wonders of an exotic foreign land while beginning to see the world through a new set of eyes in the process.",['English'],6.836,5.8,197.0,17000000,20455276
1586,tt0399327,,/nYFojBLjMy9YFHfMcJNdrXy1ghq.jpg,The Man,The Man,"['Action', 'Comedy', 'Crime']",Released,9/8/2005,2005,83.0,"['Samuel L. Jackson', 'Eugene Levy', 'Luke Goss']",['Les Mayfield'],"Special Agent Derrick Vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to Andy Fidler, a salesman with too many questions and a knack of getting in Vanns way",['English'],6.452000000000001,5.4,219.0,0,12382362
1587,tt1024648,,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,Argo,Argo,"['Drama', 'Thriller']",Released,10/11/2012,2012,120.0,"['Ben Affleck', 'Bryan Cranston', 'Alan Arkin']",['Ben Affleck'],"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.","['English', 'فارسی']",13.22,7.2,4868.0,44500000,232324128
1588,tt0102034,"[{'id': 8050, 'name': 'Highlander Collection', 'poster_path': '/mNIXoyFicGseg9NoG3NHKZolKze.jpg', 'backdrop_path': '/gY5NPUGGJJdaGPlEM6f2pfHNtit.jpg'}]",/7W43CXQh6jF9NhnBnlA4BoaFp8W.jpg,Highlander II: The Quickening,Highlander II: The Quickening,"['Action', 'Fantasy', 'Science Fiction']",Released,1/30/1991,1991,91.0,"['Christopher Lambert', 'Sean Connery', 'Virginia Madsen']",['Russell Mulcahy'],"In the year 2025, the ozone layer is believed to have been destroyed. It is up to MacLeod and Rameriz to set things right. Opposition comes from both the planet Ziest (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Ziest.",['English'],10.395,4.6,334.0,30000000,15556340
1589,tt3553442,,/96vLovyljHFXIZIF0Ffar5qcldV.jpg,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,"['War', 'Comedy']",Released,3/4/2016,2016,112.0,"['Tina Fey', 'Margot Robbie', 'Billy Bob Thornton']","['Glenn Ficarra', 'John Requa']","In 2002, cable news producer Kim Barker (Tina Fey) decides to shake up her routine by taking a daring new assignment in Kabul, Afghanistan. Dislodged from her comfortable American lifestyle, Barker finds herself in the middle of an out-of-control war zone. Luckily, she meets Tanya Vanderpoel (Margot Robbie), a fellow journalist who takes the shellshocked reporter under her wing. Amid the militants, warlords and nighttime partying, Barker discovers the key to becoming a successful correspondent.",['English'],6.886,6.2,570.0,35000000,23083334
1590,tt5655222,,/1xz4ggwOJi8FUsjsLDbFrCxyK0e.jpg,The Hero,The Hero,['Drama'],Released,6/9/2017,2017,97.0,"['Sam Elliott', 'Laura Prepon', 'Nick Offerman']",['Brett Haley'],"Lee, a former Western film icon, is living a comfortable existence lending his golden voice to advertisements and smoking weed. After receiving a lifetime achievement award and unexpected news, Lee reexamines his past, while a chance meeting with a sardonic comic has him looking to the future.",['English'],5.263999999999999,6.2,73.0,0,3384747
1591,tt2388637,,/l55xYXNXWHikLN1fX19gJjD91kB.jpg,Ain't Them Bodies Saints,Ain't Them Bodies Saints,"['Crime', 'Drama', 'Romance', 'Western']",Released,7/3/2013,2013,96.0,"['Casey Affleck', 'Rooney Mara', 'Ben Foster']",['David Lowery'],The tale of an outlaw who escapes from prison and sets out across the Texas hills to reunite with his wife and the daughter he has never met.,['English'],6.747000000000001,6.2,206.0,0,1031243
1592,tt0099052,,/pz4TWF3r6xqXN41Iqsjbf06rAQs.jpg,Arachnophobia,Arachnophobia,"['Comedy', 'Horror']",Released,8/9/1990,1990,103.0,"['Jeff Daniels', 'Harley Jane Kozak', 'Garette Ratliff Henson']",['Frank Marshall'],"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.","['English', 'Español']",4.685,6.3,659.0,31000000,53208180
1593,tt0037884,,/b18haQaRucLmDe8rwvKC10We1uB.jpg,The Lost Weekend,The Lost Weekend,['Drama'],Released,11/25/1945,1945,101.0,"['Ray Milland', 'Jane Wyman', 'Phillip Terry']",['Billy Wilder'],"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",['English'],8.088,7.6,192.0,1250000,11000000
1594,tt0430105,,/spb6ir8Z1PzheaxagpCELAhZG4O.jpg,Four Brothers,Four Brothers,"['Action', 'Crime']",Released,8/11/2005,2005,109.0,"['Mark Wahlberg', 'Tyrese Gibson', 'Andr√© Benjamin']",['John Singleton'],Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,"['Español', 'English']",9.119,6.7,934.0,45000000,92374674
1595,tt1082868,"[{'id': 123932, 'name': 'Quarantine Collection', 'poster_path': '/Aa0hh5DGedQPdFs2e43uRzqXw50.jpg', 'backdrop_path': '/7tMlGUiAGrryUimeKDnECC9mWEZ.jpg'}]",/diJgLy6vSGbNYNW5jZ1YpX7PHJ4.jpg,Quarantine,Quarantine,"['Horror', 'Science Fiction', 'Thriller']",Released,10/10/2008,2008,89.0,"['Jennifer Carpenter', 'Steve Harris', 'Jay Hernandez']",['John Erick Dowdle'],A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,['English'],6.877000000000001,5.7,533.0,12000000,40855419
1596,tt2866360,,/8OIsK5Mlkieeqf5ejZOKFiyH5mM.jpg,Coherence,Coherence,"['Thriller', 'Science Fiction']",Released,9/19/2013,2013,89.0,"['Hugo Armstrong', 'Emily Baldoni', 'Nicholas Brendon']",['James Ward Byrkit'],"On the night a comet is passing near Earth, eight friends at a dinner party experience a troubling chain of reality bending events. When the power goes out, they discover that the only house on the street left with power also holds many secrets.",['English'],8.575,7.3,1144.0,0,102617
1597,tt0112508,,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,Billy Madison,Billy Madison,['Comedy'],Released,2/10/1995,1995,89.0,"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson']",['Tamra Davis'],"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.","['Français', 'Español', 'English']",10.799000000000001,6.1,715.0,10000000,26488734
1598,tt0277371,,/lUUyU80dWllaya1WhskDZKW6uHq.jpg,Not Another Teen Movie,Not Another Teen Movie,['Comedy'],Released,12/7/2001,2001,89.0,"['Chyler Leigh', 'Chris Evans', 'Jaime Pressly']",['Joel Gallen'],"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.",['English'],9.74,5.5,812.0,16000000,66468332
1599,tt0458525,"[{'id': 453993, 'name': 'The Wolverine Collection', 'poster_path': '/8Ht4a5A5Ypxh0PjbVoRTzm1kAu3.jpg', 'backdrop_path': '/QtSxEuCwcZSfCTMZfER3nHDVsG.jpg'}]",/kqO36IYvWbRKMPiUeiVZUFH06Rc.jpg,X-Men Origins: Wolverine,X-Men Origins: Wolverine,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Released,4/28/2009,2009,107.0,"['Hugh Jackman', 'Liev Schreiber', 'Danny Huston']",['Gavin Hood'],"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",['English'],1.594,6.2,6085.0,150000000,373062864
1600,tt0464665,,/uPcKfeHQbgsEETBsQS5cvyjx9vz.jpg,Космос как предчувствие,Dreaming of Space,['Drama'],Released,6/23/2005,2005,90.0,"['Evgeny Mironov', 'Irina Pegova', 'Yevgeni Tsyganov']",['Aleksey Uchitel'],"A story of a simple, naive Russian man Konek and the people around him: his love and her sister and a mysterious man. The film is set in 1957, time of changes, time of waiting for something big to happen.",['Pусский'],0.878,5.3,6.0,2000000,696681
1601,tt0315824,,/yTKph1RyCpJg0tWTuZuI0zLa9dD.jpg,The Big Bounce,The Big Bounce,"['Comedy', 'Crime']",Released,1/30/2004,2004,88.0,"['Owen Wilson', 'Morgan Freeman', 'Gary Sinise']",['George Armitage'],"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",['English'],7.401,5.0,116.0,50000000,6808550
1602,tt0829150,,/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg,Dracula Untold,Dracula Untold,"['Horror', 'Action', 'Drama', 'Fantasy', 'War']",Released,10/1/2014,2014,92.0,"['Luke Evans', 'Sarah Gadon', 'Dominic Cooper']",['Gary Shore'],"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",['English'],19.113,6.2,3552.0,70000000,215529201
1603,tt0105631,,/e9naqRdrDlQMS8uNixUFRYkLNzz.jpg,Traces of Red,Traces of Red,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",Released,11/13/1992,1992,105.0,"['Jim Belushi', 'Lorraine Bracco', 'Tony Goldwyn']",['Andy Wolk'],"Jack, a Palm Beach detective, becomes involved in a case of multiple murders. All the women can be linked to Jack in some way. Jack and his partner have no leads, but numerous suspects. The murders continue, along with anonymous letters from the killer.",['English'],1.4,5.8,11.0,0,3206713
1604,tt1160368,"[{'id': 221622, 'name': '12 Rounds Collection', 'poster_path': '/l1TBw4KOSWAxYM3RwRFFGq8VG69.jpg', 'backdrop_path': '/cPNJRFgk1EtdqUAOSZ5gPigj741.jpg'}]",/i36NEi5TSYSxmu6dO0K1cAWxjGx.jpg,12 Rounds,12 Rounds,"['Action', 'Adventure', 'Drama', 'Thriller']",Released,3/19/2009,2009,108.0,"['John Cena', 'Aidan Gillen', 'Ashley Scott']",['Renny Harlin'],"When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.","['Český', 'English']",11.01,5.7,345.0,20000000,17280326
1605,tt0085121,,/bJiLyz6g8vsFgJ5oAdMWlQAWY4T.jpg,10 to Midnight,10 to Midnight,"['Horror', 'Crime', 'Thriller', 'Drama']",Released,3/11/1983,1983,101.0,"['Charles Bronson', 'Lisa Eilbacher', 'Andrew Stevens']",['J. Lee Thompson'],"Based on the real-life Richard Speck murders, amoral, nearly psychotic killer Warren Stacey (Gene Davis) is a serial killer who has murdered a number of women; he stabs them while they are naked to minimize leaving any physical evidence. Police detective Leo Kessler (Charles Bronson) is convinced of Stacey‚Äôs guilt and, over the objections of his partner, plants evidence to get him behind bars. When Stacey is released on a technicality, he threatens to go after Kessler and his family, leaving Kessler to defend himself against a killer with little help from the police.","['English', 'Português']",5.332999999999999,6.1,56.0,4520000,7175592
1606,tt2465578,,/bOsrrCSE20uUaDofmrtMUlokW6P.jpg,Il capitale umano,Human Capital,['Drama'],Released,1/9/2014,2014,111.0,"['Fabrizio Bentivoglio', 'Valeria Bruni Tedeschi', 'Fabrizio Gifuni']",['Paolo Virz√¨'],The destinies of two families are irrevocably tied together after a cyclist is hit off the road by a jeep in the night before Christmas Eve.,['Italiano'],5.982,7.5,425.0,6000000,5809330
1607,tt2217859,,/rnbs1o9UXScWCP2VqScZqPr4IwN.jpg,Louder Than Bombs,Louder Than Bombs,['Drama'],Released,5/18/2015,2015,109.0,"['Gabriel Byrne', 'Isabelle Huppert', 'Jesse Eisenberg']",['Joachim Trier'],"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle‚Äôs photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.","['English', 'Français']",6.931,6.6,145.0,11000000,161789
1608,tt4943322,,/1sGWJAMjnm8925jdkJaDMHDNFjV.jpg,The Ottoman Lieutenant,The Ottoman Lieutenant,"['Romance', 'Drama', 'War']",Released,3/10/2017,2017,111.0,"['Michiel Huisman', 'Hera Hilmar', 'Josh Hartnett']",['Joseph Ruben'],"Lillie, a determined American woman, ventures overseas to join Dr. Jude at a remote medical mission in the Ottoman Empire (now Turkey). However, Lillie soon finds herself at odds with Jude and the mission‚Äôs founder, Woodruff, when she falls for the titular military man, Ismail, just as the war is about to erupt.",['English'],10.088,6.1,111.0,40000000,240978
1609,tt0103644,"[{'id': 8091, 'name': 'Alien Collection', 'poster_path': '/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', 'backdrop_path': '/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg'}]",/p7mUd9GpmCYV5qhkKGmiEerFK3i.jpg,Alien³,Alien³,"['Science Fiction', 'Action', 'Horror']",Released,5/22/1992,1992,114.0,"['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance']",['David Fincher'],"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",['English'],13.369000000000002,6.3,2603.0,50000000,159773545
