id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,popularity2,rating,totalVotes,sequel,release_year,release_month,release_day,release_dayofweek,num_of_keywords,all_keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,num_of_languages,all_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,Comedy,Drama,Family,Romance,Thriller,Action,Animation,Adventure,Horror,Documentary,Music,Crime,Science Fiction,Mystery,Foreign,Fantasy,War,Western,History,TV Movie
2569,"[{'id': 106000, 'name': 'Beastmaster Collection', 'poster_path': '/h2WbsEqvWpe3KvT2ArxS1ARSRDl.jpg', 'backdrop_path': '/AeXUmULuf1GFw2YyVbwpxTsTXH.jpg'}]",0,"['Action', 'Fantasy']",,tt0083630,en,The Beastmaster,"Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",5.577636,/fgbK1YjjC6GM76NQTJ6bHLvLFXu.jpg,"['Antares Produzione Cinematografica', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],8/20/1982,118.0,['English'],Released,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.",The Beastmaster,"['sword fight', 'animal']","['Marc Singer', 'Tanya Roberts', 'Rip Torn']",['Don Coscarelli'],14056528,6.207000000000001,6.1,135.0,1,1982,8,20,4,2,animal sword fight,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2570,,12000000,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",,tt0095774,en,Off Limits,"McGriff and Albaby are probably doing the worst law enforcement job in the world - they are plain clothes U.S. military policemen on duty in war-time Saigon. However, their job becomes even harder when they start investigating the serial killings of local prostitutes. Their prime suspect is high ranking U.S. Army officer which brings their lives in danger.",11.516964999999999,/wkqAfTLDZe9OSDVoYir11S81lO5.jpg,"['Twentieth Century Fox Film Corporation', 'American Entertainment Partners L.P.']",['United States of America'],3/11/1988,102.0,['English'],Released,"Being a cop is tough. But in Saigon, 1968, being a cop is crazy.",Off Limits,"['helicopter', 'undercover', 'racism', 'prostitution', 'violence']","['Willem Dafoe', 'Gregory Hines', 'Fred Ward']",['Christopher Crowe'],7242035,1.6840000000000002,6.0,21.0,0,1988,3,11,4,5,helicopter prostitution racism undercover violence,0,0,0,0,0,1,0,0,0,0,1,English,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2571,,165000000,"['Adventure', 'Animation', 'Family', 'Fantasy']",,tt0338348,en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",14.275360000000001,/2NETsNUxcfBdKtq3W5YbT9O03Ak.jpg,"['Golden Mean', 'Playtone', 'ImageMovers']",['United States of America'],11/10/2004,100.0,['English'],Released,This holiday season... believe.,The Polar Express,"['santa claus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'north pole', 'chute', 'trestle', 'ticket', 'christmas']","['Tom Hanks', 'Michael Jeter', 'Nona Gaye']",['Robert Zemeckis'],305875730,11.402000000000001,6.6,2963.0,0,2004,11,10,2,11,beard bell christmas chute faith gift nerd north pole santa claus ticket trestle,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2572,,0,['Drama'],,tt2624412,en,Boulevard,"Nolan Mack, a soft-spoken bank employee, undoubtedly loves his wife Joy, though their cavernous empty house only underscores how disconnected they‚Äôve always been from each other. Nolan finds himself drifting from his familiar present-day life in pursuit of lost time after meeting a troubled young man named Leo on his drive home. What begins as an aimless drive down an unfamiliar street turns into a life-altering series of events.",5.7396,/154Ji5Whk6wl5Ki4chwqW8Uhy4F.jpg,"['Camellia Entertainment', 'Evil Media Empire']",['United States of America'],4/20/2014,88.0,"['English', 'Deutsch']",Released,It's never too late to make a U-turn,Boulevard,[],"['Robin Williams', 'Roberto Aguire', 'Bob Odenkirk']",['Dito Montiel'],126150,4.724,5.9,133.0,0,2014,4,20,6,0,,0,0,0,0,0,0,0,0,0,0,2,Deutsch English,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,,37000000,"['Action', 'Adventure', 'Fantasy']",,tt4276752,zh,寻龙诀,"At the beginning of the 1990s, famous tomb explorer Hu Bayi decided to retire and move to the United States with his girlfriend Shirley. But before his wedding, Bayi discovers his first love Ding Shitian, who supposedly had died in the ""One Hundred Cave"" 20 years ago, is actually still alive. Together with Shirley and his old exploration partner, Bayi unravels a terrible millennium-old secret...",4.209701,/nyv5EbkcxdXCGmHCb9w1dJQBgXl.jpg,['Beijing Enlight Pictures'],['China'],12/18/2015,127.0,"['普通话', 'ภาษาไทย']",Released,,Mojin: The Lost Legend,"['love triangle', 'past', 'zombie', 'tomb', 'grave robbing', 'flashback', 'treasure hunter']","['Chen Kun', 'Huang Bo']",['Wuershan'],278300000,8.003,5.9,90.0,0,2015,12,18,4,7,flashback grave robbing love triangle past tomb treasure hunter zombie,0,0,0,0,0,0,0,0,0,0,2,ภาษาไทย 普通话,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2574,"[{'id': 93369, 'name': 'Ringu Collection', 'poster_path': '/eQX9SK5WPdsKWRGLfga4w9KuskV.jpg', 'backdrop_path': '/aS42DTtR6UYNLfKdKJBKYL1OS1U.jpg'}]",1200000,"['Horror', 'Thriller']",,tt0178868,ja,リング,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",6.4861260000000005,/3joRI3S4jK4ZOuxnhauOdc0uvjb.jpg,"['Kadokawa Shoten Publishing Co. Ltd.', 'Omega Project']",['Japan'],1/31/1998,96.0,['日本語'],Released,"One curse, one cure, one week to find it",Ringu,"['videoband', 'unofficial remake']","['Nanako Matsushima', 'Miki Nakatani', 'Hiroyuki Sanada']",['Hideo Nakata'],8690429,6.773,7.0,487.0,1,1998,1,31,5,2,unofficial remake videoband,0,0,0,0,0,0,0,0,0,0,1,日本語,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2575,,2200000,"['Crime', 'Drama', 'Thriller', 'Mystery']",,tt0067800,en,Straw Dogs,A young American and his English wife come to rural England and face increasingly vicious local harassment.,6.632663000000001,/kn85ADdkCrL3I2uWfKKhxpjolU5.jpg,['ABC Pictures'],"['United Kingdom', 'United States of America']",12/29/1971,118.0,['English'],Released,"No good, no bad, no justice.",Straw Dogs,"['england', 'rape', 'country life', 'primal fear', 'revenge', 'thriller', 'rural setting', 'violence', 'cult film']","['Dustin Hoffman', 'Susan George', 'Peter Vaughan']",['Sam Peckinpah'],3251794,9.146,7.2,366.0,0,1971,12,29,2,9,country life cult film england primal fear rape revenge rural setting thriller violence,0,0,0,0,0,1,0,0,0,0,1,English,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2576,,250000,['Comedy'],https://buy.louisck.net/,tt2112999,en,Louis C.K.: Live at the Beacon Theater,"Recorded November 10th, 2011 as part of the New York Comedy Festival, and only available for purchase online, Louis C.K. follows up his 2010 concert film Hilarious with a new hour‚Äôs worth of shrewdly observed and periodically profane material. He starts with making his own kind of please-turn-off-your-cell-phone announcement, as well as a warning not to text or tweet during the show: ‚ÄúJust live your life,‚Äù he asks. Whether he‚Äôs talking about a unique way to drop a rental car off at an airport or describing why a man in his 40s should not smoke dope, it‚Äôs terrific, humane, carried-to-crazed-extremes stuff.",4.2976540000000005,/7IB9s2Oyjr6VVYXm1vDazQgdGFF.jpg,[],['United States of America'],12/10/2011,62.0,['English'],Released,Buy The Thing,Louis C.K.: Live at the Beacon Theater,['stand-up comedy'],['Louis C.K.'],['Louis C.K.'],1000000,6.021,8.0,115.0,0,2011,12,10,5,1,stand-up comedy,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,,1500000,['Documentary'],http://www.wastelandmovie.com,tt1268204,en,Waste Land,"An uplifting feature documentary highlighting the transformative power of art and the beauty of the human spirit. Top-selling contemporary artist Vik Muniz takes us on an emotional journey from Jardim Gramacho, the world's largest landfill on the outskirts of Rio de Janeiro, to the heights of international art stardom. Vik collaborates with the brilliant catadores, pickers of recyclable materials, true Shakespearean characters who live and work in the garbage quoting Machiavelli and showing us how to recycle ourselves.",2.627643,/4Jgq7Cv5uRfQkb8P1kQ4ldPJudW.jpg,"['O2 Filmes', 'Almega Projects']","['Brazil', 'United Kingdom']",1/24/2010,90.0,"['English', 'Português']",Released,What happens in the world's largest trash city will transform you.,Waste Land,"['brazilian', 'rio de janeiro', 'empowerment', 'artist', 'garbage', 'creativity', 'dead child', 'garbage dump', 'landfill', 'woman director', 'dignity']",['Vik Muniz'],"['Lucy Walker', 'Jo√£o Jardim']",187716,2.3890000000000002,7.7,50.0,0,2010,1,24,6,11,artist brazilian creativity dead child dignity empowerment garbage garbage dump landfill rio de janeiro woman director,1,0,0,0,0,0,0,0,0,0,2,English Português,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2578,,0,"['Comedy', 'Drama']",,tt0131461,en,"The Life and Death of 9413, a Hollywood Extra","This short experimental film tells the story of a man who comes to Hollywood to become a star, only to fail and be dehumanized (he is identified by the number 9413 written on his forehead).",0.209191,/qucO44CRNvKrVYuUurgIJ05A5G9.jpg,[],['United States of America'],6/16/1928,11.0,['No Language'],Released,,"The Life and Death of 9413, a Hollywood Extra","['satire', 'silent film', 'expressionist cinema']","['Jules Raucourt', 'George Voya', 'Robert Florey']","['Robert Florey', 'Slavko Vorkapich']",97,1.44,5.9,17.0,0,1928,6,16,5,3,expressionist cinema satire silent film,0,0,0,0,0,0,0,0,0,0,1,No Language,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,,1500000,"['Crime', 'Drama', 'Mystery', 'Thriller']",,tt0040746,en,Rope,"Two young men strangle their ""inferior"" classmate, hide his body in their apartment, and invite his friends and family to a dinner party as a means to challenge the ""perfection"" of their crime.",7.248676,/8JUyhb3j4d4KMPizrPUyDcYfovY.jpg,"['Transatlantic Pictures', 'Warner Bros.', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],8/23/1948,80.0,['English'],Released,,Rope,"['planned murder', 'banquet', 'victim of murder', 'footlocker', 'strangle', 'rope', 'suspense', 'based on play or musical', 'long take']","['James Stewart', 'John Dall', 'Farley Granger']",['Alfred Hitchcock'],2200000,9.44,8.0,995.0,0,1948,8,23,0,9,banquet based on play or musical footlocker long take planned murder rope strangle suspense victim of murder,0,0,0,1,0,0,0,0,0,0,1,English,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2580,"[{'id': 96937, 'name': 'The Boogeyman Collection', 'poster_path': '/rR4Vga4sQhD4YTF7QtMxkfMvN6F.jpg', 'backdrop_path': '/oVP6PrxHf4D745QJ2Pp8ojSpcqF.jpg'}]",20000000,"['Thriller', 'Horror', 'Drama', 'Mystery']",http://www.uip.de/lo/goodies/posters/pl_boogeyman.html,tt0357507,en,Boogeyman,"Every culture has one ‚Äì the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",9.704289,/uG61rNRVfBx7sHJp42wlN5yLouU.jpg,"['Ghost House Pictures', 'Senator International', 'Screen Gems', 'Pacific Renaissance Pictures Ltd.']",['United States of America'],2/4/2005,89.0,"['English', 'Français', 'Polski']",Released,You thought it was just a story.,Boogeyman,"['nightmare', 'hallucination', 'childhood trauma', 'break-up', 'hometown', 'psychotherapy']","['Emily Deschanel', 'Barry Watson', 'Skye McCole Bartusiak']",['Stephen T. Kay'],67192859,5.712000000000001,4.8,317.0,1,2005,2,4,4,6,break-up childhood trauma hallucination hometown nightmare psychotherapy,0,0,0,0,0,0,0,0,0,0,3,English Français Polski,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2581,,2000000,"['Fantasy', 'Thriller']",,tt2366608,en,Lost River,"A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",6.6407039999999995,/sa84rNBCvCFiqpnMyG7aE6pTzVC.jpg,"['Bold Films', 'Marc Platt Productions', 'Phantasma']",['United States of America'],4/8/2015,95.0,['English'],Released,Dive deep into the underwater town,Lost River,"['underworld', 'lost city']","['Christina Hendricks', 'Saoirse Ronan', 'Eva Mendes']",['Ryan Gosling'],45431,5.524,5.8,338.0,0,2015,4,8,2,2,lost city underworld,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2582,,15000000,"['Crime', 'Action', 'Thriller']",http://thenovemberman.com/,tt2402157,en,The November Man,An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,13.310556,/lcg1bkriMVvc8m0jz5zk0yvzVTA.jpg,"['Irish Dreamtime', 'Relativity Media', 'SPD Films']","['United Kingdom', 'United States of America']",8/27/2014,108.0,['English'],Released,A spy is never out of the game.,The November Man,"['cia', 'retired', 'agent']","['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko']",['Roger Donaldson'],32556119,19.22,6.1,824.0,0,2014,8,27,2,3,agent cia retired,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2583,,0,"['Action', 'Comedy']",,tt0339230,sv,Kopps,"A small Swedish village, H√∂gbotr√§sk, is so peaceful that crime is nonexistent. The police spend their shifts drinking coffee, eating hot dogs and chasing down runaway cows. This is all well and good for the village's own police, but the police management board wants to discontinue the local police force for lack of crime.",2.939129,/ng7URIidhDeMKXXTwPb7l9uIvH2.jpg,['Memfis Film'],['Sweden'],2/6/2003,90.0,"['English', 'svenska']",Released,,Kops,"['cow', 'hicktown', 'police officer', 'small town sheriff']","['Fares Fares', 'Torkel Petersson', 'G√∂ran Ragnerstam']",['Josef Fares'],8,5.018,6.4,85.0,0,2003,2,6,3,4,cow hicktown police officer small town sheriff,0,0,0,0,0,0,0,0,0,0,2,English svenska,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,,0,"['Comedy', 'Family']",http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html,tt0270846,en,Superbabies: Baby Geniuses 2,"Following on from the plot of the last movie, babies can communicate with each other using 'baby talk', and have an innate knowledge of the secrets of the universe. The baby geniuses become involved in a scheme by media mogul Bill Biscane (Jon Voight). Helping the geniuses is a legendary superbaby named Kahuna. He joins up with several other babies in an attempt to stop Biscane, who intends to use a state-of-the-art satellite system to control the world's population.",7.538821,/6hgyJmeFmoX3cSGbbPaUA7HnpCW.jpg,"['Crystal Sky Worldwide', 'Triumph Films']","['Germany', 'United Kingdom', 'United States of America']",8/27/2004,88.0,['English'],Released,Meet the new generation of superheroes.,Superbabies: Baby Geniuses 2,"['baby', 'baseball', 'scientific study', 'computer', 'genius', 'mind control', 'good vs evil', 'baby geniuses']","['Jon Voight', 'Scott Baio', 'Vanessa Angel']",['Bob Clark'],9109322,6.013,2.2,65.0,0,2004,8,27,4,8,baby baby geniuses baseball computer genius good vs evil mind control scientific study,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,"[{'id': 33938, 'name': 'Airport Collection', 'poster_path': '/yDnEIOmCgPZJ55d8WeRjlgqgi78.jpg', 'backdrop_path': '/aahejNK1UOMWT2FNGOjgQDvczE.jpg'}]",3000000,"['Action', 'Adventure', 'Drama', 'Thriller']",,tt0071110,en,Airport 1975,"""Something hit us...the crew is dead...help us, please, please help us!"" With these terrifying words, 22 of Hollywood's greatest stars find themselves aboard a pilotless jumbo jet headed on a collision course with destruction in the nerve chilling sequel to the greatest disaster movie ever made.",8.480501,/53M89n1LDl20ZCAhqEadjTVc0Ml.jpg,['Universal Pictures'],['United States of America'],10/18/1974,107.0,"['English', 'Magyar']",Released,"Something hit us... The crew is dead... Help us, please, please help us!",Airport 1975,"['helicopter', 'based on novel', 'airport', 'cataclysm', 'guitar', 'wife husband relationship', 'stewardess', 'pilot', 'airplane', 'music', 'alcoholism', 'sequel', 'number in title', 'aviation', 'salt lake city', 'dulles international airport', 'teenage girl', 'singing nun', 'mid air collision', 'airplane accident', 'los angeles', 'ensemble cast', 'disaster film']","['Charlton Heston', 'Karen Black', 'Gloria Swanson']",['Jack Smight'],47000000,6.942,5.7,109.0,1,1974,10,18,4,23,airplane airplane accident airport alcoholism aviation based on novel cataclysm disaster film dulles international airport ensemble cast guitar helicopter los angeles mid air collision music number in title pilot salt lake city sequel singing nun stewardess teenage girl wife husband relationship,0,0,0,0,1,0,0,0,0,0,2,English Magyar,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2586,,0,"['Drama', 'Romance']",http://www.foxsearchlight.com/theartofgettingby/,tt1645080,en,The Art of Getting By,"George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.",5.24456,/5J7d5YNbOvTxYnIRYiJBOmmpYAf.jpg,"['Goldcrest Films International', 'Atlantic Pictures', 'Gigi Productions']",['United States of America'],6/17/2011,83.0,['English'],Released,The toughest lesson is love.,The Art of Getting By,"['philosophy', 'mentor', 'artist', 'painting', 'friendship', 'teen movie', 'teenager', 'sketching', 'rebellious youth']","['Freddie Highmore', 'Emma Roberts', 'Michael Angarano']",['Gavin Wiesen'],1406224,7.356,6.5,707.0,0,2011,6,17,4,9,artist friendship mentor painting philosophy rebellious youth sketching teen movie teenager,0,0,0,0,0,0,0,0,0,0,1,English,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,"[{'id': 937, 'name': 'The Pink Panther (Original) Collection', 'poster_path': '/xu6gZ0zGUSR8SC2QLKFaUrX2niM.jpg', 'backdrop_path': '/6KE7AguGR3UqwUn5RkzkoBc3MLy.jpg'}]",0,"['Comedy', 'Crime']",,tt0058586,en,A Shot in the Dark,A Shot in the Dark is the second and more successful film from the Pink Panther film series where both animated and real life sequences are mixed. A cult classic from Blake Edwards based on the play L‚ÄôIdiot by Marcel Achard and Harry Kurnitz.,6.8728880000000006,/eIHCtW49NgGr4s0WEfpSGFBrJCv.jpg,"['United Artists', 'Mirisch Films Limited']","['United Kingdom', 'United States of America']",6/23/1964,102.0,"['English', 'Français']",Released,... The Picture That Gets Away With Murder!,A Shot in the Dark,"['suspicion of murder', 'unskillfulness', 'pink panther']","['Peter Sellers', 'Elke Sommer', 'George Sanders']",['Blake Edwards'],12368234,0.0,0.0,0.0,1,1964,6,23,1,3,pink panther suspicion of murder unskillfulness,0,0,0,1,0,0,0,0,0,0,2,English Français,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
